Frame#,sedan#,SUV#,Frame#,Frame_time#,FPS
550,2,0,550,0.15742707252502441,6.423370863775817
551,2,0,551,0.159043550491333,6.422018104801739
552,2,0,552,0.16318440437316895,6.420559440264284
553,2,0,553,0.15993523597717285,6.419475052057679
554,2,0,554,0.1658318042755127,6.417804356979451
555,2,0,555,0.1566307544708252,6.4171751205997
556,2,0,556,0.16209864616394043,6.415570596028522
557,2,0,557,0.16638970375061035,6.41386431839873
558,2,0,558,0.15530967712402344,6.4134611331076945
559,2,0,559,0.15464258193969727,6.412186289521239
560,1,0,560,0.08815789222717285,6.4157668794067195
561,0,0,561,0.021787643432617188,6.424163027502283
562,2,0,562,0.16707801818847656,6.422656011348347
563,1,0,563,0.08679437637329102,6.427084853818887
564,1,0,564,0.09345030784606934,6.43123509768273
565,1,0,565,0.10098409652709961,6.43391224011541
566,1,0,566,0.09169912338256836,6.437900282655418
567,1,0,567,0.10097908973693848,6.440608881333869
568,1,0,568,0.09236884117126465,6.444671576678954
569,1,0,569,0.09065413475036621,6.448078059560396
570,1,0,570,0.08913922309875488,6.451417853067042
571,1,0,571,0.09017252922058105,6.455780405589197
572,0,1,572,0.0896444320678711,6.4602038371314405
573,0,1,573,0.09595775604248047,6.4631549563850506
574,1,0,574,0.09317922592163086,6.466598219274242
575,0,1,575,0.09963059425354004,6.469310596315723
576,0,1,576,0.09187436103820801,6.473166412075509
577,1,0,577,0.09916234016418457,6.476122301950435
578,0,0,578,0.02098560333251953,6.485102854211938
579,0,0,579,0.023983240127563477,6.493934870419834
580,0,0,580,0.0258636474609375,6.502812891173108
581,0,0,581,0.020710229873657227,6.5120648336817615
582,1,0,582,0.10160303115844727,6.515043041958593
583,1,0,583,0.08699917793273926,6.519287497064389
584,0,1,584,0.09148883819580078,6.523209741802497
585,1,0,585,0.09643244743347168,6.526095453470597
586,2,0,586,0.14806485176086426,6.525681362423528
587,1,1,587,0.16736435890197754,6.524114883796174
588,2,0,588,0.15794086456298828,6.522387226160879
589,2,0,589,0.16811800003051758,6.520264662597397
590,2,0,590,0.1551346778869629,6.51977062649349
591,2,0,591,0.15433979034423828,6.518404870378265
592,3,0,592,0.2202589511871338,6.512268938455495
593,2,0,593,0.17079663276672363,6.5099406010144145
594,3,0,594,0.21912312507629395,6.504102014613268
595,2,0,595,0.16087841987609863,6.502327440587001
596,3,0,596,0.21529197692871094,6.497042887380298
597,3,0,597,0.22171783447265625,6.49196202509444
598,3,0,598,0.22184419631958008,6.486150944758504
599,3,0,599,0.2149190902709961,6.480961901060348
600,4,0,600,0.2903156280517578,6.471027581604437
601,4,0,601,0.2870767116546631,6.461258380915643
602,4,0,602,0.28424668312072754,6.451498588034357
603,4,0,603,0.2817728519439697,6.441777145135352
604,4,0,604,0.28073787689208984,6.4318598806103475
605,4,0,605,0.28723764419555664,6.421770342551792
606,4,0,606,0.28406620025634766,6.412435338330555
607,4,0,607,0.2762875556945801,6.40333210164078
608,5,0,608,0.353529691696167,6.3897469658160615
609,5,0,609,0.3665943145751953,6.374449145488968
610,5,0,610,0.34847497940063477,6.361089812590831
611,5,0,611,0.375197172164917,6.345837265217438
612,5,0,612,0.3449685573577881,6.333209890407917
613,5,0,613,0.5196287631988525,6.308628844131704
614,4,0,614,0.2963695526123047,6.298557700744369
615,4,0,615,0.27765488624572754,6.2897724273530065
616,4,0,616,0.2918524742126465,6.280862331547849
617,5,0,617,0.3652350902557373,6.267218037041245
618,4,0,618,0.30306243896484375,6.257276523059088
619,4,0,619,0.29286861419677734,6.24812213881237
620,5,0,620,0.36873531341552734,6.2346333903862545
621,5,0,621,0.42221903800964355,6.217969468529185
622,5,0,622,0.41034793853759766,6.20156774522045
623,5,0,623,0.3657975196838379,6.188243903967268
624,5,0,624,0.36101675033569336,6.1753376087810015
625,5,0,625,0.35887932777404785,6.1624162268334866
626,5,0,626,0.3695487976074219,6.148930394230468
627,5,0,627,0.3592503070831299,6.136639264413268
628,5,0,628,0.3634204864501953,6.123703405427403
629,5,0,629,0.3616509437561035,6.111277822628604
630,4,0,630,0.3117375373840332,6.10183047488815
631,4,0,631,0.2778289318084717,6.094025518119628
632,4,0,632,0.2865612506866455,6.086011515579046
633,4,0,633,0.2875649929046631,6.07807580142877
634,4,0,634,0.28511834144592285,6.070517476961898
635,4,0,635,0.2799522876739502,6.063322019446309
636,4,0,636,0.31273603439331055,6.054589011286546
637,4,0,637,0.28664517402648926,6.046648461968356
638,4,0,638,0.29834818840026855,6.038648387517634
639,4,0,639,0.3014829158782959,6.03012588651556
640,4,0,640,0.291182279586792,6.022238503899155
641,4,0,641,0.2902660369873047,6.014991161725689
642,3,0,642,0.22279119491577148,6.011242828473118
643,4,0,643,0.29637813568115234,6.003131940155369
644,3,0,644,0.22963595390319824,5.998682526172617
645,4,0,645,0.29482412338256836,5.991149638312493
646,4,0,646,0.3039438724517822,5.982499649851423
647,4,0,647,0.2966442108154297,5.974717344415901
648,4,0,648,0.2920358180999756,5.966949186802073
649,4,0,649,0.2873058319091797,5.960176835808768
650,4,0,650,0.4534454345703125,5.943946509640702
651,4,0,651,0.29213881492614746,5.936428727984154
652,3,0,652,0.2323436737060547,5.932706699932512
653,4,0,653,0.31039905548095703,5.924121160246595
654,3,0,654,0.2714564800262451,5.9183586398042705
655,4,0,655,0.2832770347595215,5.911699337365789
656,3,0,656,0.2245948314666748,5.90808906197087
657,3,0,657,0.23003220558166504,5.904259981961102
658,3,0,658,0.2319481372833252,5.9006278010215825
659,4,0,659,0.2952587604522705,5.8930299361286
660,3,0,660,0.22768616676330566,5.889129767207365
661,4,0,661,0.30020594596862793,5.881768119781483
662,3,0,662,0.2334737777709961,5.877742304595721
663,3,0,663,0.2216019630432129,5.8742314545378855
664,3,0,664,0.22791504859924316,5.870521897644049
665,3,0,665,0.23134970664978027,5.866965928583189
666,4,0,666,0.31513261795043945,5.859228388894693
667,4,0,667,0.2913188934326172,5.852292879230451
668,4,0,668,0.3011295795440674,5.845333789800643
669,4,0,669,0.29265475273132324,5.838418910223566
670,4,0,670,0.298109769821167,5.831669652203361
671,3,0,671,0.2244277000427246,5.828278732660944
672,3,0,672,0.23604559898376465,5.82449273988626
673,4,0,673,0.29563164710998535,5.817706161657084
674,4,0,674,0.2874138355255127,5.81098189389751
675,4,0,675,0.30309128761291504,5.804030548068689
676,4,0,676,0.294081449508667,5.797344550538107
677,4,0,677,0.2988309860229492,5.79022071177405
678,4,0,678,0.29663944244384766,5.783418910258547
679,4,0,679,0.30440664291381836,5.776006447831128
680,4,0,680,0.3008301258087158,5.7692687137598515
681,4,0,681,0.3016688823699951,5.762410663546599
682,3,0,682,0.23193597793579102,5.759227291202075
683,4,0,683,0.3032948970794678,5.752054518860439
684,4,0,684,0.29971742630004883,5.745404204131726
685,4,0,685,0.2980055809020996,5.73874701250307
686,4,0,686,0.31490564346313477,5.731133484639394
687,4,0,687,0.2959294319152832,5.724687796919867
688,4,0,688,0.29492902755737305,5.7181426015952805
689,4,0,689,0.29343724250793457,5.711837755122717
690,5,0,690,0.377331018447876,5.7013994324805415
691,5,0,691,0.36292433738708496,5.691964519903215
692,5,0,692,0.5325384140014648,5.674632008521552
693,5,0,693,0.35555338859558105,5.666088853427579
694,5,0,694,0.3641808032989502,5.657098806690919
695,4,0,695,0.3040931224822998,5.650677154185288
696,5,0,696,0.3786168098449707,5.640939217916499
697,5,0,697,0.36873841285705566,5.631675678469258
698,5,0,698,0.3766655921936035,5.6223962582359475
699,5,0,699,0.3713240623474121,5.613091532315615
700,5,0,700,0.37453460693359375,5.604047758563314
701,5,0,701,0.37766408920288086,5.594424976614334
702,5,0,702,0.3626065254211426,5.585452744226052
703,5,0,703,0.39385271072387695,5.575271753956951
704,5,0,704,0.3721644878387451,5.56626869727957
705,5,0,705,0.3689429759979248,5.5577049889442245
706,5,0,706,0.3858935832977295,5.548324934333137
707,5,0,707,0.3717923164367676,5.539775398447369
708,5,0,708,0.3935866355895996,5.529787313124608
709,5,0,709,0.3963778018951416,5.519994568810473
710,4,0,710,0.301455020904541,5.514411281350643
711,4,0,711,0.3017590045928955,5.508638797251678
712,5,0,712,0.41078615188598633,5.498297411808593
713,5,0,713,0.3701910972595215,5.489897051619648
714,4,0,714,0.30969858169555664,5.484233954607328
715,4,0,715,0.3085169792175293,5.478762857197158
716,4,0,716,0.30562710762023926,5.473312943921029
717,4,0,717,0.3021829128265381,5.46794450419076
718,4,0,718,0.3199310302734375,5.461738716563283
719,4,0,719,0.30092477798461914,5.456365616940737
720,4,0,720,0.2913696765899658,5.4514317819291165
721,4,0,721,0.30577969551086426,5.446123523074687
722,4,0,722,0.30351829528808594,5.440958039757611
723,4,0,723,0.30318474769592285,5.435768450210394
724,4,0,724,0.30280375480651855,5.430491120211588
725,4,0,725,0.30892014503479004,5.425115019927078
726,4,0,726,0.30211925506591797,5.420092287703635
727,4,0,727,0.4491121768951416,5.408961752091649
728,4,0,728,0.3047809600830078,5.403388920382547
729,4,0,729,0.31708741188049316,5.397666404629602
730,4,0,730,0.3334033489227295,5.3912276415461715
731,4,0,731,0.299091100692749,5.38631818754509
732,4,0,732,0.30348682403564453,5.381044765810933
733,4,0,733,0.30440592765808105,5.3758756900547535
734,4,0,734,0.31095170974731445,5.370575062063285
735,4,0,735,0.31284165382385254,5.364968918852515
736,4,0,736,0.30037713050842285,5.359877533269355
737,4,0,737,0.3069124221801758,5.354636921438074
738,4,0,738,0.31717705726623535,5.348801036772145
739,4,0,739,0.312730073928833,5.343613983885508
740,4,0,740,0.3063483238220215,5.338439317229532
741,4,0,741,0.3125309944152832,5.333220673728848
742,4,0,742,0.3107106685638428,5.327762393323778
743,4,0,743,0.31235599517822266,5.3228184437956765
744,4,0,744,0.3106827735900879,5.317458489926781
745,4,0,745,0.3133389949798584,5.312089782802865
746,4,0,746,0.3050203323364258,5.307049601573302
747,4,0,747,0.3141915798187256,5.3018573519349115
748,4,0,748,0.31563544273376465,5.296424345304677
749,4,0,749,0.305492639541626,5.291553799503572
750,4,0,750,0.316270112991333,5.286396417055345
751,4,0,751,0.3104593753814697,5.281416406864871
752,4,0,752,0.3043477535247803,5.276940157608646
753,4,0,753,0.3286454677581787,5.271497493252455
754,4,0,754,0.3171255588531494,5.266255109689036
755,4,0,755,0.30602264404296875,5.261510678289628
756,4,0,756,0.3145449161529541,5.256649039470721
757,4,0,757,0.3065342903137207,5.251852689723479
758,4,0,758,0.3107595443725586,5.247275752966445
759,4,0,759,0.3092775344848633,5.242798715897379
760,4,0,760,0.3221418857574463,5.237746620649596
761,4,0,761,0.3079371452331543,5.233381266864829
762,4,0,762,0.30142903327941895,5.229214918813094
763,4,0,763,0.31266164779663086,5.224463986982035
764,4,0,764,0.31730222702026367,5.219329135055113
765,4,0,765,0.31387805938720703,5.21461686181512
766,4,0,766,0.4802114963531494,5.2039046563346325
767,4,0,767,0.31497716903686523,5.1993963030875845
768,4,0,768,0.300945520401001,5.195155043041081
769,4,0,769,0.3032495975494385,5.190751364732043
770,3,0,770,0.25115060806274414,5.188316996921139
771,3,0,771,0.2322406768798828,5.186411714802509
772,3,0,772,0.23846220970153809,5.184682625905006
773,3,0,773,0.23106002807617188,5.182862983045772
774,3,0,774,0.2346336841583252,5.181179209449554
775,3,0,775,0.23845863342285156,5.178970064306744
776,3,0,776,0.24434590339660645,5.176833222909289
777,3,0,777,0.23190879821777344,5.1752238063017595
778,3,0,778,0.24844717979431152,5.173111383787484
779,3,0,779,0.23656177520751953,5.171007722241082
780,3,0,780,0.2349088191986084,5.169068950900527
781,3,0,781,0.2280416488647461,5.167434089385152
782,4,0,782,0.30794763565063477,5.163303782753093
783,4,0,783,0.3026101589202881,5.15893674455166
784,4,0,784,0.3020296096801758,5.154868728475683
785,3,0,785,0.23027944564819336,5.153173651542239
786,3,0,786,0.2544877529144287,5.1509647771755125
787,4,0,787,0.30718207359313965,5.14671991457397
788,4,0,788,0.30742883682250977,5.142678722935198
789,4,0,789,0.3057975769042969,5.138708790652127
790,4,0,790,0.30763697624206543,5.1346323470615465
791,4,0,791,0.3027331829071045,5.130763556907392
792,4,0,792,0.3037242889404297,5.126844586086594
793,4,0,793,0.3059110641479492,5.122779850211687
794,4,0,794,0.3090240955352783,5.118726135658197
795,4,0,795,0.3051319122314453,5.114892984370532
796,4,0,796,0.3116471767425537,5.110799579170267
797,4,0,797,0.3079798221588135,5.106616396803886
798,4,0,798,0.31777358055114746,5.102457865849408
799,4,0,799,0.30835437774658203,5.098411539822647
800,4,0,800,0.30765438079833984,5.094555959480828
801,4,0,801,0.34560585021972656,5.089470045532494
802,4,0,802,0.28592801094055176,5.08609611683953
803,4,0,803,0.2941422462463379,5.082531848319182
804,4,0,804,0.2985389232635498,5.079131699964033
805,4,0,805,0.3087198734283447,5.075032351762264
806,4,0,806,0.2957878112792969,5.071750615759755
807,4,0,807,0.30314064025878906,5.067857073700777
808,4,0,808,0.2916111946105957,5.064543538394399
809,4,0,809,0.5244448184967041,5.054015516472208
810,4,0,810,0.3108525276184082,5.050296978554762
811,4,0,811,0.28859782218933105,5.046965698453668
812,4,0,812,0.30026888847351074,5.043460843947084
813,4,0,813,0.30869078636169434,5.039556177139939
814,5,0,814,0.35602259635925293,5.034449269842654
815,5,0,815,0.3707442283630371,5.028916879465321
816,5,0,816,0.42142295837402344,5.021841109562531
817,5,0,817,0.4931495189666748,5.012474001827258
818,5,0,818,0.427990198135376,5.004946583211364
819,4,0,819,0.3370521068572998,5.000554255085669
820,4,0,820,0.3332843780517578,4.996191157559248
821,4,0,821,0.29468560218811035,4.993024652410073
822,4,0,822,0.305635929107666,4.989706272146049
823,4,0,823,0.30165839195251465,4.986304117350932
824,4,0,824,0.31702399253845215,4.9824050777354785
825,5,0,825,0.3601338863372803,4.977222104948829
826,5,0,826,0.3496112823486328,4.972189946196767
827,5,0,827,0.3695967197418213,4.966827389732104
828,4,0,828,0.2947061061859131,4.963829915826391
829,5,0,829,0.36539292335510254,4.9588015284021125
830,4,0,830,0.30420565605163574,4.95548225419197
831,5,0,831,0.384937047958374,4.949851346680203
832,5,0,832,0.3479421138763428,4.94538052249547
833,4,0,833,0.2923762798309326,4.942356861285723
834,4,0,834,0.2976853847503662,4.9392786363367245
835,4,0,835,0.28704094886779785,4.9363207860678
836,4,0,836,0.29445981979370117,4.933316603422749
837,4,0,837,0.2949559688568115,4.930401477564158
838,4,0,838,0.305788516998291,4.926959305197267
839,4,0,839,0.2958238124847412,4.92402537508182
840,4,0,840,0.29010725021362305,4.9210142731041815
841,4,0,841,0.308107852935791,4.917772917866673
842,5,0,842,0.35648560523986816,4.91323081222925
843,4,0,843,0.29523372650146484,4.910432990479776
844,5,0,844,0.3654024600982666,4.905682989984577
845,4,0,845,0.2841315269470215,4.903063379129612
846,4,0,846,0.4525120258331299,4.895581319983452
847,4,0,847,0.30743908882141113,4.8921866537338135
848,4,0,848,0.279146671295166,4.8898423490329055
849,4,0,849,0.28898024559020996,4.886926075625539
850,4,0,850,0.2937345504760742,4.8842180893322515
851,4,0,851,0.2931687831878662,4.881627664273454
852,4,0,852,0.2989368438720703,4.8788285026185
853,4,0,853,0.2948300838470459,4.875830714818607
854,4,0,854,0.29503655433654785,4.873161782139569
855,4,0,855,0.29201173782348633,4.870266379021355
856,4,0,856,0.2927536964416504,4.8676354938101545
857,5,0,857,0.3782367706298828,4.86234569152576
858,4,0,858,0.290067195892334,4.859610964864775
859,4,0,859,0.28879642486572266,4.8571323252850975
860,4,0,860,0.29885053634643555,4.854392004062825
861,4,0,861,0.3016855716705322,4.851330665564475
862,4,0,862,0.29511117935180664,4.848674839571485
863,4,0,863,0.30780959129333496,4.845431307309685
864,4,0,864,0.2954380512237549,4.84250772463973
865,4,0,865,0.29601168632507324,4.839639734645169
866,4,0,866,0.30234289169311523,4.836598365145512
867,4,0,867,0.30650973320007324,4.833647602393336
868,4,0,868,0.29459142684936523,4.831084385005953
869,4,0,869,0.29334568977355957,4.828604801573073
870,4,0,870,0.30757689476013184,4.825793459316712
871,4,0,871,0.29391050338745117,4.823317879674225
872,5,0,872,0.37844371795654297,4.818610129764377
873,4,0,873,0.30959343910217285,4.815441012196971
874,4,0,874,0.2899947166442871,4.812756731081227
875,4,0,875,0.29171204566955566,4.810350957717433
876,4,0,876,0.3003721237182617,4.80769702100294
877,4,0,877,0.2990872859954834,4.804868414485696
878,4,0,878,0.2932276725769043,4.8023291342304075
879,4,0,879,0.2970240116119385,4.799843496797147
880,4,0,880,0.3096046447753906,4.796848740177821
881,4,0,881,0.28940773010253906,4.794557891560427
882,4,0,882,0.30181312561035156,4.7918399369229485
883,4,0,883,0.29681921005249023,4.789309718104652
884,4,0,884,0.2939422130584717,4.786678418423806
885,4,0,885,0.43373870849609375,4.780490740072448
886,4,0,886,0.30698060989379883,4.777470166476317
887,4,0,887,0.29243016242980957,4.775167804573952
888,4,0,888,0.2926199436187744,4.772556336477815
889,4,0,889,0.30609917640686035,4.769594541947404
890,4,0,890,0.29549241065979004,4.767277111786411
891,4,0,891,0.32052087783813477,4.764350676702088
892,5,0,892,0.36683201789855957,4.760177496290871
893,5,0,893,0.3705008029937744,4.755892722256549
894,5,0,894,0.3624427318572998,4.751635384701073
895,4,0,895,0.292372465133667,4.749202887050715
896,4,0,896,0.2949802875518799,4.746928283763903
897,4,0,897,0.29207944869995117,4.7445370366454025
898,4,0,898,0.287642240524292,4.742442340617374
899,5,0,899,0.37071752548217773,4.738090885724803
900,4,0,900,0.2917516231536865,4.735589706672105
