Frame#,Total cars,Frame#,Frame_time#,FPS
121,1,121,0.02200794219970703,25.239276134043717
122,1,122,0.028929710388183594,25.251963830190842
123,1,123,0.02884697914123535,25.222917611997538
124,1,124,0.03920745849609375,25.131087972340683
125,1,125,0.03275299072265625,25.12552145755705
126,2,126,0.030923128128051758,25.09962910672297
127,2,127,0.03690028190612793,25.03550140175825
128,2,128,0.03114461898803711,25.038829404649874
129,2,129,0.03191256523132324,24.996116644524747
130,2,130,0.03893780708312988,24.924383415118015
131,2,131,0.024967432022094727,24.96789794573954
132,2,132,0.025934696197509766,25.00682605325774
133,1,133,0.028922557830810547,25.040153306978983
134,1,134,0.03679299354553223,24.9737264687446
135,1,135,0.03218984603881836,24.962049360958957
136,1,136,0.03829813003540039,24.905127381621636
137,1,137,0.025943994522094727,24.9313488496242
138,1,138,0.031009912490844727,24.95359798886091
